AuthorID,AuthorName,PaperID
1500,"Lee J. Wells",953
1050,"Xiaolei Yin",954
185,"Wei Chen",954
1501,"Sang Hoon Lee",955
185,"Wei Chen",955
111,"Byeng D. Youn",956
109,"Pingfeng Wang",956
124,"Zhimin Xi",956
934,"David J. Gorsich",956
1500,"Lee J. Wells",957
111,"Byeng D. Youn",957
124,"Zhimin Xi",957
111,"Byeng D. Youn",958
124,"Zhimin Xi",958
1500,"Lee J. Wells",958
934,"David J. Gorsich",958
1502,"Felipe Antonio Chegury Viana",960
1503,"Fernando César Gama de Oliveira",960
1504,"Jose Antonio Ferreria Borges",960
1505,"Valder Steffen, Jr.",960
1506,"Anupam Saxena",961
194,"Bin Zheng",962
1282,"Ching-Jui Chang",962
193,"Hae Chang Gea",962
1507,"Fabien Nicaise",963
998,"Erik K. Antonsson",963
1508,"Daniela Faas",964
1509,"Andrew Fischer",964
1157,"Judy M. Vance",964
147,"Gary Stump",965
1510,"Sara Lego",965
1511,"Mike Yukish",965
145,"Timothy W. Simpson",965
1039,"Joseph A. Donndelinger",965
683,"Maura Mengoni",966
428,"Michele Germani",966
1512,"Monica Bordegoni",966
1513,"Daniel R. Abbott",967
1514,"Katie Grantham Lough",967
1515,"Ruqin Zhang",968
1004,"Christian Noon",968
459,"Eliot Winer",968
1516,"James H. Oliver",968
1517,"Brian Gilmore",968
1518,"Jerry Duncan",968
1206,"Li Chen",969
49,"Simon Li",969
1334,"Thomas Kormeier",970
1075,"Stephan Rudolph",970
1411,"Kezheng Huang",971
232,"Wei Li",972
345,"Yan Jin",972
1007,"Ryan S. Hutcheson",973
1519,"Robert L. Jordan, Jr.",973
864,"Robert B. Stone",973
1520,"Janis P. Terpenny",973
1521,"Xiaomeng Chang",973
1522,"Jian Wan",974
1030,"Nanxin Wang",974
1442,"Gianna Gomez-Levi",974
1398,"Sankara Hari Gopalakrishnan",975
773,"Krishnan Suresh",975
1523,"Srinivasan Anandan",976
1524,"Sudhakar Teegavarapu",976
162,"Joshua D. Summers",976
1525,"Yuming Qiu",977
1526,"Ping Ge",977
1527,"Solomon C. Yim",977
1528,"Jayaram Gopalakrishnan",978
410,"Tarunraj Singh",978
70,"Kemper Lewis",978
1027,"Farhad Ameri",979
1529,"Khurshid Qureshi",979
1530,"Jonathan Osborn",980
1531,"Timothy J. Troy",980
1532,"Gregory Smith",980
162,"Joshua D. Summers",980
1533,"Murali M. R. Krishna",981
1534,"Aaron Stange",981
214,"Matthew B. Parkinson",982
1239,"Matthew P. Reed",982
8,"Karim Hamza",983
61,"Kazuhiro Saitou",983
637,"Neal M. Patel",984
1535,"Byung-Soo Kang",984
967,"John E. Renaud",984
1536,"Sebastien J. Wolff",985
1537,"Imme Ebert-Uphoff",985
1538,"Tsuyoshi Koga",986
468,"Kazuhiro Aoyama",986
1396,"Yuan Mao Huang",987
1539,"Yu-Chung Liao",987
1540,"Zhijun Li",988
223,"Michael Kokkolaras",988
1541,"Luis E. Izquierdo",988
1542,"S. Jack Hu",988
43,"Panos Y. Papalambros",988
1543,"Kevin McBrearty",989
692,"Richard A. Wysk",989
1544,"Sanjay Joshi",989
333,"Tamotsu Murakami",990
1545,"Michiki Nakano",990
1413,"Basavaraj Tonshal",991
1412,"Yifan Chen",991
1546,"Pietro Buttolo",991
1547,"Amol Ghorpade",992
1548,"Yogesh Dashroa",992
1549,"M. K. Tiwari",992
1550,"K. P. Karunakaran",992
1551,"Jafar Jamshidi",993
1552,"Antony Roy Mileham",993
1553,"Geraint Wyn Owen",993
1554,"Gaurav Ameta",994
209,"Joseph K. Davidson",994
208,"Jami J. Shah",994
175,"Yan Wang",995
1269,"Carlos A. Trujillo",996
1555,"Q. J. Ge",996
1556,"Ramy Harik",997
1557,"Gabriel Ris",997
1558,"Kazuyuki Sugimura",998
1559,"Naesung Lyu",999
1560,"Amane Shimura",999
61,"Kazuhiro Saitou",999
1561,"Pradeep George",1000
193,"Hae Chang Gea",1000
575,"Yogesh Jaluria",1000
51,"Seung Ki Moon",1001
992,"Soundar R. T. Kumara",1001
145,"Timothy W. Simpson",1001
604,"Yutaka Nomaguchi",1002
1562,"Tomohiro Taguchi",1002
5,"Kikuo Fujita",1002
481,"Gül E. Okudan",1003
1563,"Madara Ogot",1003
1564,"Girish Rao",1003
1565,"Marcus Sandberg",1004
1566,"Tobias Larsson",1004
1567,"Tyler Streeter",1005
1568,"James Oliver",1005
1569,"Adrian Sannier",1005
1570,"Mark Snider",1006
1524,"Sudhakar Teegavarapu",1006
1571,"D. Scott Hesser",1006
162,"Joshua D. Summers",1006
23,"Rahul Rai",1007
295,"Matthew I. Campbell",1007
766,"David A. Romero",1008
915,"Cristina H. Amon",1008
916,"Susan Finger",1008
252,"Mian Li",1009
1572,"Genzi Li",1009
92,"Shapour Azarm",1009
227,"G. Gary Wang",1010
1499,"S. Shan",1010
1573,"Vladimir Gantovnik",1012
201,"Georges Fadel",1012
1574,"Zafer Gürdal",1012
1399,"Tiefu Shao",1013
1575,"Sundar Krishnamurty",1013
1576,"Abdelbasset Hamdi",1014
300,"Bernard Yannou",1014
1577,"Eric Landel",1014
1578,"Jordan J. Cox",1015
1579,"Brent L. Adams",1015
1580,"David T. Fullwood",1015
1581,"Denise Halverson",1015
1582,"Peng Wei",1016
746,"Michael Yu Wang",1016
1583,"Ki-Hoon Shin",1017
1584,"Long Ge",1018
675,"Nam Ho Kim",1018
1585,"Gerald R. Bourne",1018
1586,"W. Gregory Sawyer",1018
1587,"Aravind Alwan",1019
1588,"G. K. Ananthasuresh",1019
1589,"Carolyn Conner Seepersad",1020
159,"Janet K. Allen",1020
1049,"David L. McDowell",1020
160,"Farrokh Mistree",1020
172,"Jitesh H. Panchal",1021
353,"Hae-Jin Choi",1021
159,"Janet K. Allen",1021
1049,"David L. McDowell",1021
160,"Farrokh Mistree",1021
1454,"Hannah Muchnick",1022
1590,"Stephanie C. Thompson",1022
1591,"Emad Samadiani",1022
159,"Janet K. Allen",1022
1592,"Yogendra Joshi",1022
160,"Farrokh Mistree",1022
1593,"David Ferrari",1023
1594,"Geoff West",1023
1595,"Bernard Rolfe",1023
1596,"Michael Cardew-Hall",1023
756,"Horea T. Ilies",1024
1597,"Wei Zhao",1025
751,"Shuming Gao",1025
1066,"Yusheng Liu",1025
1598,"Jiaqin Chen",1026
1599,"Vadim Shapiro",1026
773,"Krishnan Suresh",1026
1600,"Igor Tsukanov",1026
1601,"Xiangdong Yang",1027
1602,"Dongchao Yang",1027
1603,"Jing Xiong",1027
1604,"Ken Chen",1027
1605,"Ting-Li Yang",1027
1603,"Jing Xiong",1028
1605,"Ting-Li Yang",1028
1601,"Xiangdong Yang",1028
1602,"Dongchao Yang",1028
1604,"Ken Chen",1028
1234,"Santosh Tiwari",1029
201,"Georges Fadel",1029
1573,"Vladimir Gantovnik",1029
1606,"Hong Dong",1030
561,"Georges M. Fadel",1030
936,"Vincent Y. Blouin",1030
1607,"Sourav Rakshit",1031
1588,"G. K. Ananthasuresh",1031
1104,"Masakazu Kobayashi",1032
1608,"Hiroshi Yamakawa",1032
587,"Shinji Nishiwaki",1032
1102,"Kazuhiro Izui",1032
771,"Masataka Yoshimura",1032
1609,"Francesca Bolognini",1033
27,"Kristina Shea",1033
1610,"Christopher W. Vale",1033
1611,"Ashwin A. Seshia",1033
1030,"Nanxin Wang",1034
1612,"Vijitha Kiridena",1034
1442,"Gianna Gomez-Levi",1034
1522,"Jian Wan",1034
1613,"Steven Sieczka",1034
1614,"David Pulliam",1034
1282,"Ching-Jui Chang",1035
193,"Hae Chang Gea",1035
194,"Bin Zheng",1036
193,"Hae Chang Gea",1036
298,"Jeremy J. Michalek",1037
43,"Panos Y. Papalambros",1037
1615,"Elizabeth A. Cudney",1038
1616,"Kioumars Paryani",1038
1617,"Kenneth M. Ragsdell",1038
49,"Simon Li",1039
1206,"Li Chen",1039
771,"Masataka Yoshimura",1040
1300,"Yu Yoshimura",1040
1102,"Kazuhiro Izui",1040
587,"Shinji Nishiwaki",1040
1163,"Chan Yu",1041
1618,"Nan Liu",1041
1164,"Kishore Pochiraju",1041
1165,"Souran Manoochehri",1041
1619,"K. H. Ko",1041
1620,"Paul Witherell",1042
1575,"Sundar Krishnamurty",1042
1621,"Ian R. Grosse",1042
1401,"I. Jessica Hidalgo",1043
38,"Harrison M. Kim",1043
1622,"Jeffrey D. Wishart",1044
382,"Zuomin Dong",1044
1623,"Marc M. Secanell",1044
1624,"Ali Farhang Mehr",1045
143,"Irem Y. Tumer",1045
340,"Olivier L. de Weck",1046
1625,"Eun Suk Suh",1046
145,"Timothy W. Simpson",1048
1626,"Tucker Marion",1048
1627,"Olivier de Weck",1048
424,"Katja Hölttä-Otto",1048
223,"Michael Kokkolaras",1048
1629,"Steve B. Shooter",1048
1630,"Elizabeth D. Steva",1049
1631,"Elizabeth N. Rice",1049
1318,"Tucker J. Marion",1049
145,"Timothy W. Simpson",1049
864,"Robert B. Stone",1049
1469,"Henri J. Thevenot",1050
145,"Timothy W. Simpson",1050
319,"Michael J. Scott",1052
1632,"Juan Carlos García Arenillas",1052
145,"Timothy W. Simpson",1052
1633,"Somasundaram Valliyappan",1052
1483,"Venkat Allada",1052
1634,"Ritesh A. Khire",1053
54,"Achille Messac",1053
1319,"Ronald S. Farrell",1054
145,"Timothy W. Simpson",1054
1635,"Darren A. Keese",1055
1636,"Neha P. Takawale",1055
179,"Carolyn C. Seepersad",1055
705,"Kristin L. Wood",1055
1637,"Huibin Lui",1056
185,"Wei Chen",1056
319,"Michael J. Scott",1056
1529,"Khurshid Qureshi",1056
1036,"Fabrice Alizon",1057
1020,"Steven B. Shooter",1057
145,"Timothy W. Simpson",1057
1036,"Fabrice Alizon",1058
1020,"Steven B. Shooter",1058
145,"Timothy W. Simpson",1058
1638,"Bernhard Bettig",1059
1321,"John K. Gershenson",1059
1483,"Venkat Allada",1060
1639,"Abhijit K. Choudhury",1060
1640,"Padmavathi K. Pakala",1060
145,"Timothy W. Simpson",1060
319,"Michael J. Scott",1060
1633,"Somasundaram Valliyappan",1060
1641,"Stewart M. Skiles",1061
1642,"Vikramjit Singh",1061
1643,"Jarden Krager",1061
1589,"Carolyn Conner Seepersad",1061
705,"Kristin L. Wood",1061
35,"Dan Jensen",1061
754,"Jianzhong Ruan",1062
1407,"Lan Ren",1062
753,"Todd E. Sparks",1062
898,"Frank Liou",1062
1644,"Kuntal Samanta",1063
1645,"Bahattin Koc",1063
1408,"Kunnayut Eiamsa-ard",1064
1646,"F. W. Liou",1064
1407,"Lan Ren",1064
1647,"H. Choset",1064
1648,"Rahul Khardekar",1065
1108,"Sara McMains",1065
1649,"Abdalla Elbella",1066
1650,"Vishal Rami",1066
1651,"Jyothi Hogirala",1066
254,"Xiaoping Du",1067
254,"Xiaoping Du",1068
1095,"N. Williams",1069
572,"S. Azarm",1069
93,"P. K. Kannan",1069
1497,"Jason Matthew Aughenbaugh",1070
1652,"Scott Duncan",1070
533,"Christiaan J. J. Paredis",1070
1653,"Bert Bras",1070
1654,"Jun Zhou",1071
107,"Zissimos P. Mourelatos",1071
1655,"Morgan Bruns",1072
533,"Christiaan J. J. Paredis",1072
1656,"Jinghong Liang",1073
107,"Zissimos P. Mourelatos",1073
819,"Efstratios Nikolaidis",1073
1657,"Apurva Kumar",1074
1658,"A. J. Keane",1074
1659,"P. B. Nair",1074
1660,"S. Shahpar",1074
1514,"Katie Grantham Lough",1075
864,"Robert B. Stone",1075
1661,"Irem Tumer",1075
57,"Kuei-Yuan Chan",1076
1662,"Steven J. Skerlos",1076
43,"Panos Y. Papalambros",1076
172,"Jitesh H. Panchal",1077
533,"Christiaan J. J. Paredis",1077
159,"Janet K. Allen",1077
160,"Farrokh Mistree",1077
1663,"Subroto Gunawan",1078
43,"Panos Y. Papalambros",1078
1399,"Tiefu Shao",1079
1575,"Sundar Krishnamurty",1079
1664,"Jun Liu",1080
233,"Daniel W. Apley",1080
185,"Wei Chen",1080
1007,"Ryan S. Hutcheson",1081
948,"Daniel A. McAdams",1081
864,"Robert B. Stone",1081
143,"Irem Y. Tumer",1081
185,"Wei Chen",1082
1143,"Ying Xiong",1082
1348,"Kwok-Leung Tsui",1082
1665,"Shuchun Wang",1082
1618,"Nan Liu",1083
1165,"Souran Manoochehri",1083
1163,"Chan Yu",1083
1134,"Liu Du",1084
822,"Kyung K. Choi",1084
264,"Ikjin Lee",1085
822,"Kyung K. Choi",1085
1134,"Liu Du",1085
293,"Michael Schabacker",1086
1666,"Moh Sabeur",1086
292,"Sándor Vajna",1086
1667,"Yu Kimishima",1087
1668,"Hideki Aoyama",1087
1669,"Asli Sahin",1088
1520,"Janis P. Terpenny",1088
1670,"Richard M. Goff",1088
1671,"Vivek Attaluri",1089
948,"Daniel A. McAdams",1089
864,"Robert B. Stone",1089
1672,"Andrea De Crescenzo",1089
1673,"Andreas Nordgren",1090
1668,"Hideki Aoyama",1090
232,"Wei Li",1091
345,"Yan Jin",1091
1496,"Walid Ben Ahmed",1092
1674,"Mounib Mekhilef",1092
1675,"Michel Bigand",1092
1676,"Yves Page",1092
1677,"Kevin Rawson",1093
1678,"Thomas F. Stahovich",1093
1679,"Kaivan Kamali",1094
1680,"Lijun Jiang",1094
1681,"John Yen",1094
1682,"K. W. Wang",1094
1683,"Q. Z. Yang",1095
1684,"W. F. Lu",1095
1685,"Vincent Chanron",1096
70,"Kemper Lewis",1096
1686,"Yayoi Murase",1096
1102,"Kazuhiro Izui",1096
587,"Shinji Nishiwaki",1096
771,"Masataka Yoshimura",1096
481,"Gül E. Okudan",1097
1687,"Deborah J. Medeiros",1097
771,"Masataka Yoshimura",1098
1688,"Tsutomu Nishimura",1098
1102,"Kazuhiro Izui",1098
1468,"Björn Johansson",1099
1689,"Peter Hehenberger",1100
1690,"Klaus Zeman",1100
868,"D. Xue",1101
1691,"H. Yang",1101
1111,"Y. L. Tu",1101
1091,"Dan Zhang",1102
1486,"Lihui Wang",1102
1692,"Petter Krus",1103
1693,"Haoyu Wang",1104
1694,"Utpal Roy",1104
1695,"A. R. Rao",1105
1658,"A. J. Keane",1105
1696,"J. P. Scanlan",1105
628,"Andrew Olewnik",1106
70,"Kemper Lewis",1106
1697,"Tung-King See",1107
70,"Kemper Lewis",1107
298,"Jeremy J. Michalek",1108
1698,"Oben Ceryan",1108
43,"Panos Y. Papalambros",1108
1699,"Yoram Koren",1108
1634,"Ritesh A. Khire",1109
1700,"Anoop A. Mullur",1109
54,"Achille Messac",1109
1701,"Kenji Iino",1110
1702,"Yotaro Hatamura",1110
1702,"Yotaro Hatamura",1111
1703,"Masumi Sekita",1111
1704,"Masahiro Terabe",1112
1705,"Naohiro Yabuta",1112
1706,"Jun Kawai",1112
1707,"Takeo Ohashi",1112
1708,"Masayuki Nakao",1112
1709,"K. H. Hwang",1113
1710,"G. J. Park",1113
1711,"Eliab Z. Opiyo",1114
1691,"H. Yang",1115
868,"D. Xue",1115
1111,"Y. L. Tu",1115
1712,"James Allison",1116
223,"Michael Kokkolaras",1116
1033,"Panos Papalambros",1116
1713,"Ashwin Gurnani",1117
104,"Scott Ferguson",1117
657,"Joseph Donndelinger",1117
70,"Kemper Lewis",1117
1714,"Masao Arakawa",1118
776,"Marcus Pettersson",1119
1715,"Johan Andersson",1119
1692,"Petter Krus",1119
5,"Kikuo Fujita",1120
1716,"Tomoki Ushiro",1120
1717,"Noriyasu Hirokawa",1120
1674,"Mounib Mekhilef",1121
1718,"Hlynur Kristinsson",1122
1719,"Magnus Thor Jonsson",1122
1720,"Fjola Jonsdottir",1122
1721,"Maged R. Abd El Malek",1123
1335,"Mohamed S. Senousy",1123
456,"Hesham A. Hegazi",1123
60,"Sayed M. Metwalli",1123
1335,"Mohamed S. Senousy",1124
456,"Hesham A. Hegazi",1124
60,"Sayed M. Metwalli",1124
300,"Bernard Yannou",1125
1722,"Faysal Moreno",1125
1469,"Henri J. Thevenot",1125
145,"Timothy W. Simpson",1125
1723,"Manuel-Angel Gonzalez-Chapa",1126
1724,"Jose-Ramon Vega-Galaz",1126
1725,"Brian C. Fabien",1127
1726,"Lance M. Powers",1128
162,"Joshua D. Summers",1128
1727,"Peter Hallberg",1129
1692,"Petter Krus",1129
1728,"Lars Austrin",1129
74,"Tomonori Honda",1130
1507,"Fabien Nicaise",1130
998,"Erik K. Antonsson",1130
172,"Jitesh H. Panchal",1131
1729,"Marco Gero Fernández",1131
159,"Janet K. Allen",1131
533,"Christiaan J. J. Paredis",1131
160,"Farrokh Mistree",1131
1730,"Alex C. Starling",1132
27,"Kristina Shea",1132
1731,"Xiang Li",1133
1389,"Daniel D. Frey",1133
1412,"Yifan Chen",1134
1413,"Basavaraj Tonshal",1134
1732,"Ali Saeed",1134
1733,"Roland Stolt",1135
1734,"Robert Scott Pierce",1136
1735,"David Rosen",1136
1736,"Talib Bhabhrawala",1137
1737,"Venkat Krovi",1137
1738,"V. Cheutet",1138
1739,"J. P. Pernot",1138
1740,"J. C. Léon",1138
1258,"B. Falcidieno",1138
1259,"F. Giannini",1138
1554,"Gaurav Ameta",1139
209,"Joseph K. Davidson",1139
208,"Jami J. Shah",1139
1554,"Gaurav Ameta",1140
209,"Joseph K. Davidson",1140
208,"Jami J. Shah",1140
1741,"Shingo Takeuchi",1141
61,"Kazuhiro Saitou",1141
496,"Yong Chen",1142
1742,"Hongqing Wang",1142
176,"David W. Rosen",1142
1743,"Jarek Rossignac",1142
1744,"Shiqiao Li",1143
208,"Jami J. Shah",1143
1745,"Yi Miao",1144
561,"Georges M. Fadel",1144
1420,"Xiaorui Chen",1145
1108,"Sara McMains",1145
1746,"Dhanannjay Deo",1146
1747,"Dibakar Sen",1146
1748,"Zhengshu Shen",1147
208,"Jami J. Shah",1147
209,"Joseph K. Davidson",1147
1749,"Sun Yuguo",1148
1750,"Young-Il Kim",1149
1751,"Cha-Soo Jun",1149
1752,"Yuliang Shen",1150
1753,"Shaopu Yang",1150
1754,"Cunzhi Pan",1150
822,"Kyung K. Choi",1151
1755,"Kiyoung Yi",1151
1756,"Nam H. Kim",1151
1757,"Mark E. Botkin",1151
1758,"M. K. Shin",1152
1759,"B. S. Kang",1152
1760,"Y. I. Kim",1152
1761,"S. I. Yi",1152
1710,"G. J. Park",1152
1762,"K. J. Craig",1153
1763,"D. J. de Kock",1153
1764,"G. J. de Wet",1153
1765,"L. J. Haarhoff",1153
1766,"C. A. Pretorius",1153
1767,"Stella Maris Oggianu",1155
1768,"Razvan Florea",1155
1769,"J. Ricardo Muñoz",1155
1770,"Guido Poncia",1155
1771,"Thierry Carriere",1155
1346,"Dong Luo",1155
1772,"Rajesh Subramanian",1156
1773,"H. James de St. Germain",1156
1774,"Samuel Drake",1156
1775,"Young H. Choi",1157
1776,"Jin H. Hong",1157
1777,"Sung H. Jang",1157
635,"Yan Fu",1158
1778,"Ruichen Jin",1158
1606,"Hong Dong",1159
561,"Georges M. Fadel",1159
936,"Vincent Y. Blouin",1159
1779,"Maki K. Rashid",1160
1780,"Abdullah M. Al-Shabibi",1160
1781,"B. Vermeulen",1161
1782,"M. J. L. van Tooren",1161
1783,"L. J. B. Peeters",1161
1784,"Jyotirmaya Nanda",1162
145,"Timothy W. Simpson",1162
1020,"Steven B. Shooter",1162
864,"Robert B. Stone",1162
1619,"K. H. Ko",1163
1785,"C. Yu",1163
1786,"K. Pochiraju",1163
1787,"S. Manoochehri",1163
1374,"C. Jebaraj",1164
1788,"D. Kingsly Jeba Singh",1164
1700,"Anoop A. Mullur",1165
54,"Achille Messac",1165
1789,"Cameron J. Turner",1166
706,"Richard H. Crawford",1166
1790,"T. Zhang",1167
266,"K. K. Choi",1167
1791,"S. Rahman",1167
1088,"Liping Wang",1168
1089,"Don Beeson",1168
1792,"Srikanth Akkaram",1168
1295,"Gene Wiggs",1168
1561,"Pradeep George",1169
1563,"Madara Ogot",1169
1589,"Carolyn Conner Seepersad",1170
159,"Janet K. Allen",1170
1049,"David L. McDowell",1170
160,"Farrokh Mistree",1170
1793,"Stephen D. Sintay",1171
1579,"Brent L. Adams",1171
936,"Vincent Y. Blouin",1172
1794,"Martin Oschwald",1172
1795,"Yuna Hu",1172
561,"Georges M. Fadel",1172
172,"Jitesh H. Panchal",1173
353,"Hae-Jin Choi",1173
1796,"Jim Shephard",1173
159,"Janet K. Allen",1173
1049,"David L. McDowell",1173
160,"Farrokh Mistree",1173
353,"Hae-Jin Choi",1174
159,"Janet K. Allen",1174
1735,"David Rosen",1174
1049,"David L. McDowell",1174
160,"Farrokh Mistree",1174
1797,"Shiwei Zhou",1175
746,"Michael Yu Wang",1175
1798,"Alejandro Diaz",1176
1799,"Ranjan Mukherjee",1176
1452,"Jitendra Prasad",1177
1798,"Alejandro Diaz",1177
8,"Karim Hamza",1178
61,"Kazuhiro Saitou",1178
1800,"Akihiro Takezawa",1179
587,"Shinji Nishiwaki",1179
1102,"Kazuhiro Izui",1179
771,"Masataka Yoshimura",1179
1801,"Siang-Kok Sim",1180
1802,"Meng-Leong Tay",1180
1803,"Ahmad Khairyanto",1180
193,"Hae Chang Gea",1181
1804,"Jaehyun Kwon",1181
194,"Bin Zheng",1182
193,"Hae Chang Gea",1182
1805,"Bethany M. Byron",1183
1020,"Steven B. Shooter",1183
1470,"Jaeil Park",1184
145,"Timothy W. Simpson",1184
1784,"Jyotirmaya Nanda",1185
1469,"Henri J. Thevenot",1185
145,"Timothy W. Simpson",1185
1206,"Li Chen",1186
1806,"Ashish Macwan",1186
1206,"Li Chen",1187
49,"Simon Li",1187
1807,"Satish V. K. Akundi",1188
145,"Timothy W. Simpson",1188
389,"Patrick M. Reed",1188
1469,"Henri J. Thevenot",1189
1784,"Jyotirmaya Nanda",1189
145,"Timothy W. Simpson",1189
523,"Zahed Siddique",1190
1808,"Rakesh S. Kulkarni",1191
159,"Janet K. Allen",1191
160,"Farrokh Mistree",1191
1519,"Robert L. Jordan, Jr.",1192
1809,"Mike Van Wie",1192
864,"Robert B. Stone",1192
1313,"Jiachuan Wang",1192
1810,"Janis Terpenny",1192
1811,"Rupesh Kumar",1193
1483,"Venkat Allada",1193
1812,"Shuyou Zhang",1194
1813,"Harry H. Cheng",1194
1814,"Lianfeng Zhang",1195
1815,"Jianxin Jiao",1195
1816,"Shaligram Pokharel",1195
214,"Matthew B. Parkinson",1196
1239,"Matthew P. Reed",1196
223,"Michael Kokkolaras",1196
43,"Panos Y. Papalambros",1196
57,"Kuei-Yuan Chan",1197
1662,"Steven J. Skerlos",1197
43,"Panos Y. Papalambros",1197
914,"Songqing Shan",1198
227,"G. Gary Wang",1198
1663,"Subroto Gunawan",1199
43,"Panos Y. Papalambros",1199
1817,"Beiqing Huang",1200
254,"Xiaoping Du",1200
107,"Zissimos P. Mourelatos",1201
1654,"Jun Zhou",1201
1050,"Xiaolei Yin",1202
185,"Wei Chen",1202
1818,"Huibin Liu",1203
185,"Wei Chen",1203
223,"Michael Kokkolaras",1203
43,"Panos Y. Papalambros",1203
38,"Harrison M. Kim",1203
769,"Jay D. Martin",1204
145,"Timothy W. Simpson",1204
107,"Zissimos P. Mourelatos",1205
1656,"Jinghong Liang",1205
1657,"Apurva Kumar",1206
1658,"A. J. Keane",1206
1659,"P. B. Nair",1206
1660,"S. Shahpar",1206
1624,"Ali Farhang Mehr",1207
143,"Irem Y. Tumer",1207
1323,"Erdem Acar",1208
673,"Raphael T. Haftka",1208
1819,"Theodore F. Johnson",1208
252,"Mian Li",1209
92,"Shapour Azarm",1209
1820,"Art Boyars",1209
1821,"Katsuya Mogami",1210
1102,"Kazuhiro Izui",1210
587,"Shinji Nishiwaki",1210
771,"Masataka Yoshimura",1210
1822,"Nozomu Kogiso",1210
111,"Byeng D. Youn",1211
1823,"Amit A. Kale",1212
673,"Raphael T. Haftka",1212
1389,"Daniel D. Frey",1213
1824,"Geoff Reber",1213
1825,"Yiben Lin",1213
1826,"H. Medellin",1214
1827,"T. Lim",1214
1828,"J. Corney",1214
1829,"J. M. Ritchie",1214
1830,"J. B. C. Davies",1214
1831,"Kurt Chipperfield",1215
626,"Judy Vance",1215
1426,"Y. Song",1216
1427,"J. S. M. Vergeest",1216
1832,"T. R. Langerak",1216
1408,"Kunnayut Eiamsa-ard",1217
754,"Jianzhong Ruan",1217
1407,"Lan Ren",1217
1646,"F. W. Liou",1217
1833,"Anurag Purwar",1218
1834,"Xiaoyi Chi",1218
1270,"Qiaode Jeffrey Ge",1218
746,"Michael Yu Wang",1219
1835,"Xiaoming Wang",1219
1836,"S. Gunawan",1220
572,"S. Azarm",1220
1837,"Heng Pan",1221
1838,"Yogesh D. Thakar",1221
898,"Frank Liou",1221
1206,"Li Chen",1222
49,"Simon Li",1222
1839,"Chensheng Wang",1223
1254,"Joris S. M. Vergeest",1223
1840,"Pieter J. Stappers",1223
1841,"Willem F. Bronsvoort",1223
1842,"Michael R. Tonks",1224
1843,"Ken W. Chase",1224
1844,"Clive I. Kerr",1225
1845,"Rajkumar Roy",1225
1846,"Peter J. Sackett",1225
1847,"Karen J. Ostergaard",1226
162,"Joshua D. Summers",1226
201,"Georges Fadel",1226
1848,"Alejandro A. Espinoza Orías",1228
967,"John E. Renaud",1228
1849,"Hitoshi Tokunaga",1229
1850,"Takaaki Okano",1229
1851,"Norio Matsuki",1229
1852,"Fumiki Tanaka",1229
1431,"Takeshi Kishinami",1229
1853,"Nozomu Mishima",1230
773,"Krishnan Suresh",1231
1854,"Carey W. King",1232
295,"Matthew I. Campbell",1232
1855,"Joseph J. Beaman",1232
1856,"Ken’ichi Maemori",1233
1857,"Naoki Tanigawa",1233
1858,"Feng-Hui Shi",1233
1859,"Wenhui Fan",1234
1860,"Tao Li",1234
1861,"Guangleng Xiong",1234
1674,"Mounib Mekhilef",1236
1862,"Barthélemy Longueville",1236
887,"Mohamed B. Trabia",1237
1863,"William Culbreth",1237
1864,"Satishkumar Subramanian",1237
1865,"Tsuyoshi Tajima",1237
298,"Jeremy J. Michalek",1238
43,"Panos Y. Papalambros",1238
1469,"Henri J. Thevenot",1239
145,"Timothy W. Simpson",1239
1866,"Nick Tzannetakis",1240
1867,"Stijn Donders",1240
1868,"Joost Van de Peer",1240
1869,"Paul Weal",1240
300,"Bernard Yannou",1241
1870,"Ghassen Harmel",1241
1871,"Mark O. Neal",1242
1412,"Yifan Chen",1243
1546,"Pietro Buttolo",1243
1872,"James Rankin, II",1243
1413,"Basavaraj Tonshal",1243
1873,"Miao Zhuang",1244
1874,"Ali A. Yassine",1244
1875,"S. J. Du",1245
1876,"M. Kalveram",1245
1877,"K. Weinert",1245
1878,"Rob H. Bracewell",1246
1879,"Saeema Ahmed",1246
1880,"Ken M. Wallace",1246
1426,"Y. Song",1247
1427,"J. S. M. Vergeest",1247
1881,"C. Wang",1247
1470,"Jaeil Park",1248
145,"Timothy W. Simpson",1248
1882,"Liangkai Ma",1249
1798,"Alejandro Diaz",1249
1883,"Alan Haddow",1249
227,"G. Gary Wang",1250
914,"Songqing Shan",1250
1811,"Rupesh Kumar",1251
1483,"Venkat Allada",1251
1884,"Sreeram Ramakrishnan",1251
1554,"Gaurav Ameta",1252
209,"Joseph K. Davidson",1252
208,"Jami J. Shah",1252
1885,"El-Sayed Aziz",1253
1886,"C. Chassapis",1253
1091,"Dan Zhang",1254
1030,"Nanxin Wang",1255
1522,"Jian Wan",1255
1442,"Gianna Gomez-Levi",1255
412,"Jie Hu",1256
1887,"Yonghong Peng",1256
1888,"Vincent Cheutet",1257
1889,"Jean-Philippe Pernot",1257
1890,"Jean-Claude Léon",1257
1891,"Bianca Falcidieno",1257
1892,"Franca Giannini",1257
1893,"Douglas C. Stahl",1258
1894,"Mark Batdorff",1258
1895,"Brian J. Daniels",1259
1896,"Ashutosh Ballal",1259
1526,"Ping Ge",1259
